run_id,seed_idx,condition,algorithm,n_scenarios,ae_mean,ae_sd,wur_mean,wur_sd,coverage,wrong_update_rate,ffcr,abstention_rate,cf_transitions_mean,n_false_feedback
A-confirmatory_a-20260830-001652,7,symmetric,full_rfl,90,0.19327706725666954,0.20730951642583198,0.31964929797879227,0.40928992095070776,1.0,0.3333333333333333,0.0,0.0,87.73333333333333,32
A-confirmatory_a-20260830-001652,7,symmetric,oracle_upper,90,0.0,0.0,0.17646500852990918,0.23408075653640037,1.0,0.3333333333333333,0.0,0.0,0.0,38
A-confirmatory_a-20260830-001652,8,clean,immediate,90,0.16943377459860842,0.23144978098928004,0.006756602532562872,0.008358171040277983,0.6666666666666666,0.0,,0.0,0.0,0
A-confirmatory_a-20260830-001652,8,clean,pe_seq,90,0.3904972839216546,0.11273841626063223,0.4492148517638212,0.21146985569151353,1.0,0.3333333333333333,,0.0,0.0,0
A-confirmatory_a-20260830-001652,8,clean,cf_only,90,0.0,0.0,0.17635079899053896,0.23411263326475826,1.0,0.3333333333333333,,0.0,386.84444444444443,0
A-confirmatory_a-20260830-001652,8,clean,full_rfl,90,0.18565500110064118,0.21626123775715925,0.3228717394401266,0.42254207295634894,1.0,0.3333333333333333,,0.0,90.77777777777777,0
A-confirmatory_a-20260830-001652,8,clean,oracle_upper,90,0.0,0.0,0.17635079899053896,0.23411263326475826,1.0,0.3333333333333333,,0.0,0.0,0
A-confirmatory_a-20260830-001652,8,symmetric,immediate,90,0.5329820905322328,0.41866977311737535,0.42013346477655206,0.4640709285070813,0.6111111111111112,0.4727272727272727,1.0,0.0,0.0,41
A-confirmatory_a-20260830-001652,8,symmetric,pe_seq,90,0.45616045322870635,0.1615644600511193,0.4989614083911328,0.1893298059273212,1.0,0.4,0.8108108108108109,0.0,0.0,37
A-confirmatory_a-20260830-001652,8,symmetric,cf_only,90,0.0,0.0,0.17635079899053896,0.23411263326475826,1.0,0.3333333333333333,0.0,0.0,386.84444444444443,37
A-confirmatory_a-20260830-001652,8,symmetric,full_rfl,90,0.19869622477045498,0.21253582069641008,0.32346427862216165,0.4133375452742485,1.0,0.3333333333333333,0.08571428571428572,0.0,90.52222222222223,35
A-confirmatory_a-20260830-001652,8,symmetric,oracle_upper,90,0.0,0.0,0.17635079899053896,0.23411263326475826,1.0,0.3333333333333333,0.0,0.0,0.0,32
A-confirmatory_a-20260830-001652,9,clean,immediate,90,0.1690666378887299,0.2316923073944747,0.00620763249988307,0.007662118803004679,0.6666666666666666,0.0,,0.0,0.0,0
A-confirmatory_a-20260830-001652,9,clean,pe_seq,90,0.3890452008683306,0.11260863891004669,0.4473489287390071,0.21216847332353247,1.0,0.3333333333333333,,0.0,0.0,0
A-confirmatory_a-20260830-001652,9,clean,cf_only,90,0.0,0.0,0.17575394753758364,0.23449920071871944,1.0,0.3333333333333333,,0.0,388.3666666666667,0
A-confirmatory_a-20260830-001652,9,clean,full_rfl,90,0.18621671406305546,0.2168522634173037,0.3266069702074639,0.42768536895537757,1.0,0.3333333333333333,,0.0,92.76666666666667,0
A-confirmatory_a-20260830-001652,9,clean,oracle_upper,90,0.0,0.0,0.17575394753758364,0.23449920071871944,1.0,0.3333333333333333,,0.0,0.0,0
A-confirmatory_a-20260830-001652,9,symmetric,immediate,90,0.5613139897132111,0.42559827858663973,0.4666101682216646,0.47971875192053004,0.6222222222222222,0.5,1.0,0.0,0.0,43
A-confirmatory_a-20260830-001652,9,symmetric,pe_seq,90,0.4811079573301731,0.17213142054762978,0.5262572182988084,0.18788368955674384,1.0,0.5,0.8541666666666666,0.0,0.0,48
A-confirmatory_a-20260830-001652,9,symmetric,cf_only,90,0.0,0.0,0.17575394753758364,0.23449920071871944,1.0,0.3333333333333333,0.0,0.0,388.3666666666667,38
A-confirmatory_a-20260830-001652,9,symmetric,full_rfl,90,0.1981398650412665,0.21041221216207945,0.3249576534821857,0.4157008004018005,1.0,0.3333333333333333,0.0625,0.0,92.67777777777778,32
A-confirmatory_a-20260830-001652,9,symmetric,oracle_upper,90,0.0,0.0,0.17575394753758364,0.23449920071871944,1.0,0.3333333333333333,0.0,0.0,0.0,33
