run_id,seed_idx,condition,algorithm,n_scenarios,ae_mean,ae_sd,wur_mean,wur_sd,coverage,wrong_update_rate,ffcr,abstention_rate,cf_transitions_mean,n_false_feedback
A-pilot_a-20260828-164211,2,clean,cf_only,90,0.0,0.0,0.17855513479617333,0.23278758210060982,1.0,0.3333333333333333,,0.0,386.6,0
A-pilot_a-20260828-164211,2,clean,full_rfl,90,0.1860218149219129,0.2156749597815437,0.322253601585933,0.4193156827688505,1.0,0.3333333333333333,,0.0,88.95555555555555,0
A-pilot_a-20260828-164211,2,clean,oracle_upper,90,0.0,0.0,0.17855513479617333,0.23278758210060982,1.0,0.3333333333333333,,0.0,0.0,0
A-pilot_a-20260828-164211,2,symmetric,immediate,90,0.44597426501950427,0.41584093557237495,0.3494351580710852,0.42718156730038,0.7222222222222222,0.4307692307692308,1.0,0.0,0.0,38
A-pilot_a-20260828-164211,2,symmetric,pe_seq,90,0.4612068119993168,0.15882658840528865,0.4973378114852258,0.19010569354275217,1.0,0.3888888888888889,0.8571428571428571,0.0,0.0,42
A-pilot_a-20260828-164211,2,symmetric,cf_only,90,0.0,0.0,0.17855513479617333,0.23278758210060982,1.0,0.3333333333333333,0.0,0.0,386.6,35
A-pilot_a-20260828-164211,2,symmetric,full_rfl,90,0.19683421421208452,0.21368489574242885,0.3226179099041206,0.4122939593467896,1.0,0.3333333333333333,0.09090909090909091,0.0,91.82222222222222,33
A-pilot_a-20260828-164211,2,symmetric,oracle_upper,90,0.0,0.0,0.17855513479617333,0.23278758210060982,1.0,0.3333333333333333,0.0,0.0,0.0,30
A-pilot_a-20260828-164211,3,clean,immediate,90,0.16939782440888076,0.23149169659967622,0.006703544764040387,0.009063582382012771,0.6666666666666666,0.0,,0.0,0.0,0
A-pilot_a-20260828-164211,3,clean,pe_seq,90,0.38918860656800697,0.11258008542950942,0.44833394246909536,0.2118318476332372,1.0,0.3333333333333333,,0.0,0.0,0
A-pilot_a-20260828-164211,3,clean,cf_only,90,0.0,0.0,0.17626107819966544,0.23424981267609143,1.0,0.3333333333333333,,0.0,387.3333333333333,0
A-pilot_a-20260828-164211,3,clean,full_rfl,90,0.18618241835827495,0.21641765225530363,0.32497101541988915,0.4250099009547147,1.0,0.3333333333333333,,0.0,91.53333333333333,0
A-pilot_a-20260828-164211,3,clean,oracle_upper,90,0.0,0.0,0.17626107819966544,0.23424981267609143,1.0,0.3333333333333333,,0.0,0.0,0
A-pilot_a-20260828-164211,3,symmetric,immediate,90,0.4193868562137734,0.4146668038856054,0.28560631438545525,0.4239751377992689,0.6555555555555556,0.3220338983050847,1.0,0.0,0.0,30
A-pilot_a-20260828-164211,3,symmetric,pe_seq,90,0.47016133148787576,0.1684178805440586,0.5083187791063661,0.1976732083082531,1.0,0.45555555555555555,0.9523809523809523,0.0,0.0,42
A-pilot_a-20260828-164211,3,symmetric,cf_only,90,0.0,0.0,0.17626107819966544,0.23424981267609143,1.0,0.3333333333333333,0.0,0.0,387.3333333333333,37
A-pilot_a-20260828-164211,3,symmetric,full_rfl,90,0.19610355968893553,0.20698631264373124,0.3202957492356955,0.407001766477539,1.0,0.3333333333333333,0.023255813953488372,0.0,90.44444444444444,43
A-pilot_a-20260828-164211,3,symmetric,oracle_upper,90,0.0,0.0,0.17626107819966544,0.23424981267609143,1.0,0.3333333333333333,0.0,0.0,0.0,43
A-pilot_a-20260828-164211,4,clean,immediate,90,0.16850921969002103,0.23218816481699306,0.0052890820602841115,0.006843537592170306,0.6666666666666666,0.0,,0.0,0.0,0
A-pilot_a-20260828-164211,4,clean,pe_seq,90,0.38761721674098387,0.11233369716766421,0.44521905152590263,0.2140922533998876,1.0,0.3333333333333333,,0.0,0.0,0
A-pilot_a-20260828-164211,4,clean,cf_only,90,0.0,0.0,0.17484662512933535,0.2349982781074308,1.0,0.3333333333333333,,0.0,389.52222222222224,0
A-pilot_a-20260828-164211,4,clean,full_rfl,90,0.18698466097462413,0.21689218516863193,0.32798214801669956,0.43076701134953793,1.0,0.3333333333333333,,0.0,93.88888888888889,0
A-pilot_a-20260828-164211,4,clean,oracle_upper,90,0.0,0.0,0.17484662512933535,0.2349982781074308,1.0,0.3333333333333333,,0.0,0.0,0
A-pilot_a-20260828-164211,4,symmetric,immediate,90,0.5324163270373616,0.4265073837630964,0.4411930380985863,0.47072406689055313,0.6555555555555556,0.4915254237288136,1.0,0.0,0.0,42
A-pilot_a-20260828-164211,4,symmetric,pe_seq,90,0.45438298295312635,0.16322873525768783,0.4958555644172038,0.20606874078188608,1.0,0.43333333333333335,0.9166666666666666,0.0,0.0,36
A-pilot_a-20260828-164211,4,symmetric,cf_only,90,0.0,0.0,0.17484662512933535,0.2349982781074308,1.0,0.3333333333333333,0.0,0.0,389.52222222222224,36
A-pilot_a-20260828-164211,4,symmetric,full_rfl,90,0.19992896806358804,0.21256304708840984,0.32083073537304624,0.4100201105511764,1.0,0.3333333333333333,0.12195121951219512,0.0,83.22222222222223,41
A-pilot_a-20260828-164211,4,symmetric,oracle_upper,90,0.0,0.0,0.17484662512933535,0.2349982781074308,1.0,0.3333333333333333,0.0,0.0,0.0,39
A-pilot_a-20260828-164211,5,clean,immediate,90,0.16981635150464286,0.2313305391589072,0.007249779782216886,0.009837311751373859,0.6666666666666666,0.0,,0.0,0.0,0
A-pilot_a-20260828-164211,5,clean,pe_seq,90,0.38996324820847833,0.1146246792778002,0.4498371272493525,0.21039268882977552,1.0,0.3333333333333333,,0.0,0.0,0
A-pilot_a-20260828-164211,5,clean,cf_only,90,0.0,0.0,0.17691447434846655,0.23373062104149434,1.0,0.3333333333333333,,0.0,388.1222222222222,0
A-pilot_a-20260828-164211,5,clean,full_rfl,90,0.18682337291469583,0.21703779347848318,0.3290437455632074,0.4298187655587298,1.0,0.3333333333333333,,0.0,95.17777777777778,0
A-pilot_a-20260828-164211,5,clean,oracle_upper,90,0.0,0.0,0.17691447434846655,0.23373062104149434,1.0,0.3333333333333333,,0.0,0.0,0
A-pilot_a-20260828-164211,5,symmetric,immediate,90,0.516582786927664,0.4289255791453841,0.43597459373916975,0.47274322350514425,0.6777777777777778,0.47540983606557374,1.0,0.0,0.0,40
A-pilot_a-20260828-164211,5,symmetric,pe_seq,90,0.4602314586123975,0.16450739977974402,0.5046170207563889,0.18552176216226882,1.0,0.4444444444444444,0.8571428571428571,0.0,0.0,42
A-pilot_a-20260828-164211,5,symmetric,cf_only,90,0.0,0.0,0.17691447434846655,0.23373062104149434,1.0,0.3333333333333333,0.0,0.0,388.1222222222222,38
A-pilot_a-20260828-164211,5,symmetric,full_rfl,90,0.19880559759585062,0.20803892705423785,0.3259242096446618,0.41194183456076516,1.0,0.3333333333333333,0.02857142857142857,0.0,88.87777777777778,35
A-pilot_a-20260828-164211,5,symmetric,oracle_upper,90,0.0,0.0,0.17691447434846655,0.23373062104149434,1.0,0.3333333333333333,0.0,0.0,0.0,35
A-pilot_a-20260828-164211,6,clean,immediate,90,0.1705987064784646,0.23081320902975178,0.008423312242949437,0.01112113958341944,0.6666666666666666,0.0,,0.0,0.0,0
A-pilot_a-20260828-164211,6,clean,pe_seq,90,0.38896638737407213,0.11363487850633114,0.44960455604413724,0.2093797386706004,1.0,0.3333333333333333,,0.0,0.0,0
A-pilot_a-20260828-164211,6,clean,cf_only,90,0.0,0.0,0.17818211837694942,0.23297640087341753,1.0,0.3333333333333333,,0.0,388.2888888888889,0
A-pilot_a-20260828-164211,6,clean,full_rfl,90,0.1866246583099807,0.21717574274502272,0.33005650653571095,0.4289041546215127,1.0,0.3333333333333333,,0.0,94.22222222222223,0
A-pilot_a-20260828-164211,6,clean,oracle_upper,90,0.0,0.0,0.17818211837694942,0.23297640087341753,1.0,0.3333333333333333,,0.0,0.0,0
A-pilot_a-20260828-164211,6,symmetric,immediate,90,0.5342847509691879,0.4306289032427451,0.46441339625581035,0.46037020236816195,0.7333333333333333,0.5303030303030303,1.0,0.0,0.0,46
A-pilot_a-20260828-164211,6,symmetric,pe_seq,90,0.4633204218653114,0.16368163446527384,0.5119810094890943,0.19533688701290308,1.0,0.4666666666666667,0.8888888888888888,0.0,0.0,36
A-pilot_a-20260828-164211,6,symmetric,cf_only,90,0.0,0.0,0.17818211837694942,0.23297640087341753,1.0,0.3333333333333333,0.0,0.0,388.2888888888889,38
A-pilot_a-20260828-164211,6,symmetric,full_rfl,90,0.1960098873103292,0.20994722385268308,0.3260939272582563,0.41481550215272994,1.0,0.3333333333333333,0.02702702702702703,0.0,94.07777777777778,37
A-pilot_a-20260828-164211,6,symmetric,oracle_upper,90,0.0,0.0,0.17818211837694942,0.23297640087341753,1.0,0.3333333333333333,0.0,0.0,0.0,44
A-pilot_a-20260828-164211,7,clean,immediate,90,0.1696127223861308,0.2314477958648423,0.006944336104448767,0.00880929359426398,0.6666666666666666,0.0,,0.0,0.0,0
A-pilot_a-20260828-164211,7,clean,pe_seq,90,0.39090261557358164,0.11411391255678603,0.44987126560753005,0.2094477059015138,1.0,0.3333333333333333,,0.0,0.0,0
A-pilot_a-20260828-164211,7,clean,cf_only,90,0.0,0.0,0.17630526034291996,0.2340473146901219,1.0,0.3333333333333333,,0.0,387.7111111111111,0
A-pilot_a-20260828-164211,7,clean,full_rfl,90,0.18642255157587456,0.2173265119050471,0.32894232612696855,0.4296434193309179,1.0,0.3333333333333333,,0.0,94.75555555555556,0
A-pilot_a-20260828-164211,7,clean,oracle_upper,90,0.0,0.0,0.17630526034291996,0.2340473146901219,1.0,0.3333333333333333,,0.0,0.0,0
A-pilot_a-20260828-164211,7,symmetric,immediate,90,0.46780166259058137,0.43207987416443855,0.33952472518271065,0.4410299795998043,0.6777777777777778,0.39344262295081966,1.0,0.0,0.0,38
A-pilot_a-20260828-164211,7,symmetric,pe_seq,90,0.4621597995875561,0.15400428487450304,0.5003323673162523,0.19826176323048772,1.0,0.3888888888888889,0.8378378378378378,0.0,0.0,37
A-pilot_a-20260828-164211,7,symmetric,cf_only,90,0.0,0.0,0.17630526034291996,0.2340473146901219,1.0,0.3333333333333333,0.0,0.0,387.7111111111111,34
A-pilot_a-20260828-164211,7,symmetric,full_rfl,90,0.2063449361437034,0.21499784110066425,0.32951986963674484,0.414581927587557,1.0,0.3333333333333333,0.14285714285714285,0.0,88.67777777777778,42
A-pilot_a-20260828-164211,7,symmetric,oracle_upper,90,0.0,0.0,0.17630526034291996,0.2340473146901219,1.0,0.3333333333333333,0.0,0.0,0.0,39
A-pilot_a-20260828-164211,8,clean,immediate,90,0.1695760129397494,0.23148683287266483,0.006888404418807637,0.009261960721278956,0.6666666666666666,0.0,,0.0,0.0,0
A-pilot_a-20260828-164211,8,clean,pe_seq,90,0.3895381189687855,0.11317687216553023,0.4487070466506132,0.21077561370288558,1.0,0.3333333333333333,,0.0,0.0,0
A-pilot_a-20260828-164211,8,clean,cf_only,90,0.0,0.0,0.1763302552240488,0.23409127718286363,1.0,0.3333333333333333,,0.0,387.7111111111111,0
A-pilot_a-20260828-164211,8,clean,full_rfl,90,0.1864033561350916,0.2168596341365121,0.32705974200136967,0.4272530090456847,1.0,0.3333333333333333,,0.0,92.87777777777778,0
A-pilot_a-20260828-164211,8,clean,oracle_upper,90,0.0,0.0,0.1763302552240488,0.23409127718286363,1.0,0.3333333333333333,,0.0,0.0,0
A-pilot_a-20260828-164211,8,symmetric,immediate,90,0.45176090203855274,0.4200050571214963,0.32413615327205336,0.4243630518428415,0.6777777777777778,0.39344262295081966,1.0,0.0,0.0,37
A-pilot_a-20260828-164211,8,symmetric,pe_seq,90,0.4270529600515146,0.14561401897615364,0.4732036370319135,0.20635962743471473,1.0,0.37777777777777777,0.9166666666666666,0.0,0.0,24
A-pilot_a-20260828-164211,8,symmetric,cf_only,90,0.0,0.0,0.1763302552240488,0.23409127718286363,1.0,0.3333333333333333,0.0,0.0,387.7111111111111,33
A-pilot_a-20260828-164211,8,symmetric,full_rfl,90,0.19855453729082043,0.21309722741623957,0.3254379343393925,0.4164726157044224,1.0,0.3333333333333333,0.08333333333333333,0.0,93.27777777777777,36
A-pilot_a-20260828-164211,8,symmetric,oracle_upper,90,0.0,0.0,0.1763302552240488,0.23409127718286363,1.0,0.3333333333333333,0.0,0.0,0.0,35
A-pilot_a-20260828-164211,9,clean,immediate,90,0.17132745458284163,0.23023953690974241,0.009597122508912675,0.01280988109500042,0.6666666666666666,0.0,,0.0,0.0,0
A-pilot_a-20260828-164211,9,clean,pe_seq,90,0.3906474276971741,0.1123883168297038,0.4521352502892073,0.20939241045587417,1.0,0.3333333333333333,,0.0,0.0,0
A-pilot_a-20260828-164211,9,clean,cf_only,90,0.0,0.0,0.1794913266076383,0.23236473312726438,1.0,0.3333333333333333,,0.0,386.2,0
A-pilot_a-20260828-164211,9,clean,full_rfl,90,0.18616227919626932,0.21592236211789884,0.32516004516805386,0.4213300532713534,1.0,0.3333333333333333,,0.0,90.46666666666667,0
A-pilot_a-20260828-164211,9,clean,oracle_upper,90,0.0,0.0,0.1794913266076383,0.23236473312726438,1.0,0.3333333333333333,,0.0,0.0,0
A-pilot_a-20260828-164211,9,symmetric,immediate,90,0.47274991360779206,0.42726316826932503,0.3738277452691232,0.45485035012554065,0.6888888888888889,0.41935483870967744,1.0,0.0,0.0,37
A-pilot_a-20260828-164211,9,symmetric,pe_seq,90,0.4730675366163873,0.17026253825144208,0.5267995528113177,0.19263946130741752,1.0,0.4777777777777778,0.8205128205128205,0.0,0.0,39
A-pilot_a-20260828-164211,9,symmetric,cf_only,90,0.0,0.0,0.1794913266076383,0.23236473312726438,1.0,0.3333333333333333,0.0,0.0,386.2,36
A-pilot_a-20260828-164211,9,symmetric,full_rfl,90,0.19661379721324382,0.210354808858699,0.3218982297737355,0.40859497606555856,1.0,0.3333333333333333,0.05555555555555555,0.0,94.4888888888889,36
