run_id,seed_idx,condition,algorithm,n_scenarios,ae_mean,ae_sd,wur_mean,wur_sd,coverage,wrong_update_rate,ffcr,abstention_rate,cf_transitions_mean,n_false_feedback
A-v02_attribution-20260830-125943,0,clean,immediate,90,0.16894723000837658,0.23178344401388787,0.006028520679353111,0.007942657845931077,0.6666666666666666,0.0,,0.0,0.0,0
A-v02_attribution-20260830-125943,0,clean,pe_seq,90,0.38912999199370396,0.11297622618674724,0.4476309991113112,0.2115686395293027,1.0,0.3333333333333333,,0.0,0.0,0
A-v02_attribution-20260830-125943,0,clean,cf_only,90,0.0,0.0,0.1753980770319877,0.23476069565025642,1.0,0.3333333333333333,,0.0,387.73333333333335,0
A-v02_attribution-20260830-125943,0,clean,full_rfl,90,0.18638371882334168,0.21674342377322342,0.326423566934021,0.42762617867954594,1.0,0.3333333333333333,,0.0,92.82222222222222,0
A-v02_attribution-20260830-125943,0,clean,oracle_upper,90,0.0,0.0,0.1753980770319877,0.23476069565025642,1.0,0.3333333333333333,,0.0,0.0,0
A-v02_attribution-20260830-125943,0,symmetric,immediate,90,0.44504539859606906,0.41662227356065756,0.34148308188052245,0.43763934003519206,0.6888888888888889,0.4032258064516129,1.0,0.0,0.0,35
A-v02_attribution-20260830-125943,0,symmetric,pe_seq,90,0.45922090881735517,0.16241300366549444,0.5003141298944661,0.2002591278939938,1.0,0.45555555555555555,0.9722222222222222,0.0,0.0,36
A-v02_attribution-20260830-125943,0,symmetric,cf_only,90,0.0,0.0,0.1753980770319877,0.23476069565025642,1.0,0.3333333333333333,0.0,0.0,387.73333333333335,25
A-v02_attribution-20260830-125943,0,symmetric,full_rfl,90,0.19829445238426907,0.2134026944746513,0.32633777489077254,0.41670340699814606,1.0,0.3333333333333333,0.09375,0.0,90.35555555555555,32
A-v02_attribution-20260830-125943,0,symmetric,oracle_upper,90,0.0,0.0,0.1753980770319877,0.23476069565025642,1.0,0.3333333333333333,0.0,0.0,0.0,36
A-v02_attribution-20260830-125943,1,clean,immediate,90,0.17047662339671174,0.23089802708655818,0.008238452588182187,0.010982780079684791,0.6666666666666666,0.0,,0.0,0.0,0
A-v02_attribution-20260830-125943,1,clean,pe_seq,90,0.3887350362418313,0.11258733729911424,0.44933411039701526,0.21092016887290324,1.0,0.3333333333333333,,0.0,0.0,0
A-v02_attribution-20260830-125943,1,clean,cf_only,90,0.0,0.0,0.17805683590345028,0.23305606453751423,1.0,0.3333333333333333,,0.0,387.5,0
A-v02_attribution-20260830-125943,1,clean,full_rfl,90,0.18623051850925615,0.21650358246444204,0.3260062465198187,0.42431288064322503,1.0,0.3333333333333333,,0.0,91.58888888888889,0
A-v02_attribution-20260830-125943,1,clean,oracle_upper,90,0.0,0.0,0.17805683590345028,0.23305606453751423,1.0,0.3333333333333333,,0.0,0.0,0
A-v02_attribution-20260830-125943,1,symmetric,immediate,90,0.4955929795232646,0.42978560080241646,0.36983551824373095,0.4450362017696503,0.6666666666666666,0.43333333333333335,1.0,0.0,0.0,41
A-v02_attribution-20260830-125943,1,symmetric,pe_seq,90,0.43543515893862333,0.14917759979843268,0.47707503230510284,0.20346221150706206,1.0,0.3888888888888889,0.9666666666666667,0.0,0.0,30
A-v02_attribution-20260830-125943,1,symmetric,cf_only,90,0.0,0.0,0.17805683590345028,0.23305606453751423,1.0,0.3333333333333333,0.0,0.0,387.5,32
A-v02_attribution-20260830-125943,1,symmetric,full_rfl,90,0.1959991507164158,0.20748909482145028,0.327091187553493,0.4133504032112496,1.0,0.3333333333333333,0.0,0.0,94.17777777777778,41
A-v02_attribution-20260830-125943,1,symmetric,oracle_upper,90,0.0,0.0,0.17805683590345028,0.23305606453751423,1.0,0.3333333333333333,0.0,0.0,0.0,35
A-v02_attribution-20260830-125943,2,clean,immediate,90,0.17039200901799412,0.23094641258584242,0.008112398536174714,0.010644398220776367,0.6666666666666666,0.0,,0.0,0.0,0
A-v02_attribution-20260830-125943,2,clean,pe_seq,90,0.39073883693532263,0.11365358651370323,0.45078038269928516,0.20964179327274052,1.0,0.3333333333333333,,0.0,0.0,0
A-v02_attribution-20260830-125943,2,clean,cf_only,90,0.0,0.0,0.17779184287681993,0.2331860852079855,1.0,0.3333333333333333,,0.0,387.46666666666664,0
A-v02_attribution-20260830-125943,2,clean,full_rfl,90,0.18636254292347598,0.21687676858181928,0.3278579613533175,0.4268822282490995,1.0,0.3333333333333333,,0.0,93.46666666666667,0
A-v02_attribution-20260830-125943,2,clean,oracle_upper,90,0.0,0.0,0.17779184287681993,0.2331860852079855,1.0,0.3333333333333333,,0.0,0.0,0
A-v02_attribution-20260830-125943,2,symmetric,immediate,90,0.49540695711065036,0.4221145278462836,0.3405910907048339,0.4360242362903951,0.6111111111111112,0.4,1.0,0.0,0.0,39
A-v02_attribution-20260830-125943,2,symmetric,pe_seq,90,0.46304673985631084,0.16352494148112054,0.5047467275546447,0.18839669261887687,1.0,0.4111111111111111,0.8461538461538461,0.0,0.0,39
