run_id,seed_idx,condition,algorithm,n_scenarios,ae_mean,ae_sd,wur_mean,wur_sd,coverage,wrong_update_rate,ffcr,abstention_rate,cf_transitions_mean,n_false_feedback
A-experiment_a-20260828-162740,0,clean,immediate,18,0.1680162606106417,0.23792186123733,0.004549643441215112,0.005622580218343794,0.6666666666666666,0.0,,0.0,0.0,0
A-experiment_a-20260828-162740,0,clean,pe_seq,18,0.39265329113579533,0.11917915818712009,0.44886497512658263,0.2151954571477812,1.0,0.3333333333333333,,0.0,0.0,0
A-experiment_a-20260828-162740,0,clean,cf_only,18,0.0,0.0,0.1743501219877068,0.24078614739212323,1.0,0.3333333333333333,,0.0,390.72222222222223,0
A-experiment_a-20260828-162740,0,clean,full_rfl,18,0.18834229903128286,0.22092449115429116,0.327627947991185,0.44033750683197753,1.0,0.3333333333333333,,0.0,94.22222222222223,0
A-experiment_a-20260828-162740,0,clean,oracle_upper,18,0.0,0.0,0.1743501219877068,0.24078614739212323,1.0,0.3333333333333333,,0.0,0.0,0
A-experiment_a-20260828-162740,0,symmetric,immediate,18,0.5287558843125129,0.4653393906399201,0.5023398166269106,0.514850521314853,0.7777777777777778,0.5,1.0,0.0,0.0,8
A-experiment_a-20260828-162740,0,symmetric,pe_seq,18,0.45892867974447743,0.1313272711525227,0.48395332412695097,0.21916765113228995,1.0,0.3888888888888889,1.0,0.0,0.0,7
A-experiment_a-20260828-162740,0,symmetric,cf_only,18,0.0,0.0,0.1743501219877068,0.24078614739212323,1.0,0.3333333333333333,0.0,0.0,390.72222222222223,10
A-experiment_a-20260828-162740,0,symmetric,full_rfl,18,0.20342666046730415,0.21901524743514325,0.3315514204654296,0.43670461489157975,1.0,0.3333333333333333,0.14285714285714285,0.0,97.38888888888889,7
A-experiment_a-20260828-162740,0,symmetric,oracle_upper,18,0.0,0.0,0.1743501219877068,0.24078614739212323,1.0,0.3333333333333333,0.0,0.0,0.0,7
A-experiment_a-20260828-162740,1,clean,immediate,18,0.16863245945986585,0.237505056688982,0.005473941715051361,0.007396647530303631,0.6666666666666666,0.0,,0.0,0.0,0
A-experiment_a-20260828-162740,1,clean,pe_seq,18,0.399523933094029,0.11999667135728373,0.4569357101475966,0.21362793547921144,1.0,0.3333333333333333,,0.0,0.0,0
A-experiment_a-20260828-162740,1,clean,cf_only,18,0.0,0.0,0.1749707509147425,0.24038333227768685,1.0,0.3333333333333333,,0.0,389.22222222222223,0
A-experiment_a-20260828-162740,1,clean,full_rfl,18,0.18608552590751495,0.21764145468902732,0.3091322278348292,0.41380265031932123,1.0,0.3333333333333333,,0.0,81.05555555555556,0
A-experiment_a-20260828-162740,1,clean,oracle_upper,18,0.0,0.0,0.1749707509147425,0.24038333227768685,1.0,0.3333333333333333,,0.0,0.0,0
A-experiment_a-20260828-162740,1,symmetric,immediate,18,0.4726032893551909,0.4661128367895407,0.33516756029541267,0.48904704339276783,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,7
A-experiment_a-20260828-162740,1,symmetric,pe_seq,18,0.47806085720779606,0.1761426418525556,0.5315191776113379,0.1994899701265261,1.0,0.5,0.8571428571428571,0.0,0.0,7
A-experiment_a-20260828-162740,1,symmetric,cf_only,18,0.0,0.0,0.1749707509147425,0.24038333227768685,1.0,0.3333333333333333,0.0,0.0,389.22222222222223,4
A-experiment_a-20260828-162740,1,symmetric,full_rfl,18,0.2713604110255241,0.27328360969930354,0.38264256461637114,0.4115910123378467,1.0,0.4444444444444444,0.5,0.0,67.16666666666667,6
A-experiment_a-20260828-162740,1,symmetric,oracle_upper,18,0.0,0.0,0.1749707509147425,0.24038333227768685,1.0,0.3333333333333333,0.0,0.0,0.0,10
